,Unnamed: 0,RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,24_moving_avg_previous,24_moving_avg_current,DELTA_MOVING_AVG,DELTA_MOVING_AVG_%_Change,LAT,LONG
62,697,61806,700,10466,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,433716.0,436960.0,440683.0,440100.0,441076.0,442514.0,442958.0,441664.0,442639.0,443629.0,446067.0,448434.0,452298.0,457428.0,461211.0,465343.0,468323.0,471082.0,473710.0,476857.0,478645.0,480908.0,481534.0,481552.0,478264.0,456222.125,458078.29166666674,1856.166666666686,0.4068559074522495,40.8765372,-73.8360112
63,708,61800,712,10460,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,252135.0,254543.0,257273.0,256357.0,253871.0,253599.0,256761.0,259220.0,260791.0,260647.0,260790.0,260820.0,262806.0,265982.0,269073.0,272827.0,276932.0,279734.0,279951.0,281306.0,283466.0,287277.0,292787.0,298863.0,303200.0,268242.125,270369.83333333326,2127.708333333314,0.7932043982030466,40.8431559,-73.9026363
64,723,61650,727,10036,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,1048162.0,1047496.0,1045300.0,1044185.0,1038205.0,1032637.0,1028559.0,1031213.0,1030832.0,1028433.0,1021162.0,1015101.0,1008960.0,1000748.0,993070.0,985452.0,980023.0,975921.0,971780.0,964464.0,957706.0,951926.0,949577.0,946400.0,944273.0,1004054.6666666665,999725.9583333335,-4328.708333333257,-0.4311227741915701,40.7644002,-73.998863
65,728,62086,732,11374,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,363460.0,363443.0,364880.0,371804.0,379364.0,382740.0,383923.0,381951.0,384679.0,386048.0,392252.0,394371.0,397565.0,397005.0,397974.0,395519.0,390936.0,386864.0,384680.0,384192.0,381872.0,380457.0,376124.0,373748.0,370615.0,383160.45833333326,383458.58333333326,298.125,0.07780682831855366,40.72495848722187,-73.86192201001722
66,784,61934,788,10940,Zip,NY,NY,Middletown,New York-Newark-Jersey City,Orange County,191419.0,192332.0,193596.0,195984.0,198982.0,201473.0,204071.0,205758.0,207849.0,209178.0,210389.0,211530.0,213573.0,215535.0,216934.0,217789.0,218388.0,219261.0,220245.0,221908.0,223074.0,224337.0,225487.0,226571.0,227212.0,211069.29166666663,212560.66666666663,1491.375,0.7065807575434845,41.44591415,-74.4224264761221
67,787,61812,791,10472,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,379102.0,380385.0,385419.0,386548.0,388052.0,389496.0,391740.0,392568.0,395958.0,395970.0,398685.0,402109.0,409658.0,417596.0,421544.0,426048.0,429093.0,431949.0,433044.0,436249.0,438902.0,444712.0,449030.0,452785.0,451492.0,411526.75,414543.0,3016.25,0.7329414187534589,40.837364,-73.8739453
68,788,61813,792,10473,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,334377.0,337354.0,341191.0,344555.0,347398.0,349387.0,351629.0,352481.0,354689.0,355657.0,356794.0,359017.0,363626.0,369571.0,373494.0,376169.0,378904.0,381731.0,383629.0,385501.0,386904.0,389107.0,391554.0,392250.0,390570.0,364873.70833333326,367215.08333333326,2341.375,0.6416946320125149,40.8226715,-73.8673925
69,815,62021,820,11210,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,673262.0,677101.0,680316.0,684176.0,685745.0,687270.0,684703.0,683905.0,684822.0,685495.0,688386.0,690913.0,693662.0,694405.0,693752.0,694185.0,695447.0,695807.0,697746.0,698220.0,697710.0,697818.0,696635.0,695108.0,693271.0,689857.875,690691.5833333335,833.7083333333721,0.12085218760942205,40.7292689,-73.9606938
70,817,61647,822,10033,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,548629.0,550892.0,550417.0,552322.0,557933.0,568356.0,582038.0,591651.0,597166.0,594711.0,593629.0,596430.0,608056.0,622860.0,634629.0,641792.0,644815.0,644527.0,637931.0,630818.0,625947.0,625373.0,620356.0,607423.0,586612.0,601195.875,602778.5,1582.625,0.26324615084892256,40.84932191543145,-73.9352052938785
71,853,62120,858,11434,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,453631.0,458348.0,464535.0,470557.0,475703.0,480310.0,484563.0,488102.0,492020.0,495860.0,499159.0,500968.0,502275.0,502810.0,502784.0,501713.0,500988.0,500862.0,500643.0,500118.0,499599.0,499791.0,500821.0,502441.0,503234.0,490775.04166666674,492841.83333333326,2066.7916666666283,0.421128111903944,40.6879242,-73.7841072
72,919,62035,924,11224,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,436824.0,434796.0,433478.0,434092.0,434218.0,436512.0,439020.0,439556.0,439027.0,440172.0,441361.0,442022.0,441518.0,442475.0,441646.0,440489.0,440276.0,437779.0,435852.0,434278.0,434734.0,432415.0,431446.0,430353.0,431530.0,437264.125,437043.54166666674,-220.583333333314,-0.05044624535189434,40.574249249999994,-73.98699584321915
73,953,61782,959,10306,Zip,NY,NY,New York,New York-Newark-Jersey City,Richmond County,560146.0,564787.0,567999.0,569664.0,570601.0,571046.0,572685.0,576109.0,579249.0,580848.0,581031.0,581189.0,578955.0,577272.0,574966.0,574779.0,574719.0,575034.0,574840.0,573074.0,571199.0,569990.0,569679.0,569190.0,570027.0,573293.7916666665,573705.5,411.7083333333722,0.07181454593053642,40.5758591,-74.140513
74,984,61624,990,10010,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,854685.0,857586.0,852786.0,855545.0,860704.0,866622.0,870465.0,874578.0,879422.0,883175.0,884682.0,887245.0,884521.0,881065.0,879568.0,877560.0,874491.0,872320.0,868122.0,862551.0,852534.0,843903.0,833753.0,818281.0,803729.0,865673.5,863550.3333333335,-2123.1666666666283,-0.24526182985463085,40.7392225,-73.97336
75,1064,61809,1071,10469,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,457711.0,462878.0,469586.0,472653.0,475807.0,480825.0,485272.0,487682.0,490427.0,492446.0,495171.0,497560.0,501613.0,507238.0,511397.0,514636.0,517226.0,518210.0,518614.0,520438.0,522258.0,525169.0,525997.0,526224.0,522830.0,499043.25,501756.54166666674,2713.291666666686,0.5436987007973129,40.8612782,-73.8300988
76,1072,61788,1078,10312,Zip,NY,NY,New York,New York-Newark-Jersey City,Richmond County,558806.0,562388.0,565201.0,565912.0,566352.0,566584.0,568206.0,570894.0,573433.0,575641.0,576655.0,576558.0,574238.0,572518.0,571408.0,572179.0,572999.0,573683.0,573657.0,572274.0,570917.0,569838.0,569206.0,569147.0,570002.0,570362.25,570828.75,466.5,0.0817901254860398,40.5436525,-74.16830055
77,1160,61801,1167,10461,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,473227.0,479226.0,487236.0,491989.0,494590.0,498728.0,500034.0,501538.0,506073.0,509963.0,513375.0,515475.0,519022.0,524674.0,528117.0,531332.0,535449.0,538092.0,541263.0,544953.0,547929.0,552122.0,553543.0,554710.0,552356.0,518444.16666666674,521741.20833333326,3297.041666666628,0.6359492262908338,40.8400861,-73.8797613
78,1171,61636,1179,10022,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,819580.0,829677.0,835123.0,838556.0,840175.0,845298.0,850594.0,856594.0,866128.0,860754.0,856433.0,846566.0,853561.0,862662.0,872091.0,878157.0,880059.0,879210.0,874377.0,869728.0,864331.0,872699.0,881473.0,889561.0,883061.0,859307.7916666665,861952.8333333335,2645.0416666667443,0.3078107393320111,40.7607161,-73.9669623
79,1174,62009,1182,11106,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,456756.0,460932.0,468334.0,474110.0,476210.0,475268.0,475858.0,477236.0,479466.0,481795.0,483256.0,487231.0,490987.0,491499.0,489729.0,487831.0,488020.0,490470.0,491493.0,491984.0,489917.0,489745.0,488685.0,487919.0,485650.0,482280.45833333326,483484.375,1203.9166666666858,0.2496299914011001,40.7587979,-73.9623427
80,1180,62033,1187,11222,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,1061330.0,1060552.0,1059028.0,1061842.0,1062777.0,1064916.0,1060058.0,1059203.0,1064482.0,1068768.0,1071553.0,1067906.0,1067157.0,1066517.0,1068068.0,1065364.0,1063578.0,1061524.0,1064514.0,1064189.0,1061206.0,1057517.0,1055059.0,1055488.0,1054923.0,1063024.833333333,1062757.875,-266.95833333325567,-0.025113085316751528,40.7292689,-73.9606938
81,1261,62118,1271,11432,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,599196.0,605101.0,610620.0,615142.0,619040.0,622719.0,627862.0,630067.0,632068.0,634749.0,636453.0,638050.0,638757.0,639473.0,639482.0,639356.0,639368.0,638941.0,636807.0,635779.0,635547.0,635160.0,635517.0,635259.0,635145.0,630021.375,631519.25,1497.875,0.2377498699944903,40.711861400000004,-73.79085426098416
82,1300,61815,1310,10475,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,333711.0,336815.0,340919.0,344585.0,347628.0,350579.0,351869.0,352222.0,354456.0,356970.0,358761.0,361485.0,365947.0,371455.0,375753.0,378125.0,380733.0,382965.0,385291.0,387906.0,389278.0,390890.0,393079.0,394162.0,393258.0,366066.0,368547.125,2481.125,0.6777807827003873,40.8689022,-73.8303521
